total_spent_so_far,day_of_month,avg_daily_spend,food_spend,transport_spend,shopping_spend,bnpl_spend,entertainment_spend,days_remaining,budget,spend_ratio,income,bnpl_total,num_loans,savings,bnpl_ratio,savings_ratio,persona,has_bnpl,description,actual_month_total,risk_score
325.97,14,23.28,89.74,41.32,64.25,0.0,33.94,16,510.67,0.638,592.95,0.0,0,68.1,0.0,0.115,fresh_grad,0,"First job, 0-2 years experience",737.74,6.57
381.04,12,31.75,121.05,48.58,85.1,0.0,40.86,18,698.01,0.546,882.06,0.0,0,42.93,0.0,0.049,fresh_grad,0,"First job, 0-2 years experience",913.81,7.25
74.05,4,18.51,20.11,9.75,15.44,0.0,8.06,26,530.05,0.14,616.12,0.0,0,105.49,0.0,0.171,fresh_grad,0,"First job, 0-2 years experience",503.89,3.96
460.02,22,20.91,153.27,65.18,99.55,131.97,47.03,8,489.21,0.94,719.84,395.91,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",658.37,63.17
865.78,29,29.85,268.41,116.39,173.26,0.0,78.96,1,674.15,1.284,749.66,0.0,0,132.86,0.0,0.177,fresh_grad,0,"First job, 0-2 years experience",973.08,20.65
498.36,22,22.65,158.8,57.92,101.77,136.39,49.22,8,565.12,0.882,743.96,409.18,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",623.04,62.53
892.77,29,30.79,252.44,114.47,202.65,50.0,99.25,1,698.08,1.279,818.66,149.99,1,1.87,0.183,0.002,fresh_grad,1,"First job, 0-2 years experience",925.75,43.08
113.81,4,28.45,32.46,15.8,24.82,16.66,11.79,26,726.85,0.157,874.45,49.98,1,41.11,0.057,0.047,fresh_grad,1,"First job, 0-2 years experience",941.06,12.89
244.9,10,24.49,68.21,30.04,55.96,113.39,26.09,20,525.55,0.466,728.45,340.16,3,0.0,0.467,0.0,fresh_grad,1,"First job, 0-2 years experience",697.62,49.92
126.1,4,31.53,42.09,18.06,29.85,71.54,12.39,26,620.86,0.203,795.96,214.63,2,5.44,0.27,0.007,fresh_grad,1,"First job, 0-2 years experience",1019.03,41.39
476.53,19,25.08,147.75,62.46,108.97,112.38,51.48,11,585.13,0.814,821.54,337.14,3,0.0,0.41,0.0,fresh_grad,1,"First job, 0-2 years experience",698.17,58.17
459.42,13,35.34,133.2,63.72,94.81,0.0,43.24,17,689.59,0.666,880.71,0.0,0,153.87,0.0,0.175,fresh_grad,0,"First job, 0-2 years experience",1126.18,3.42
580.87,20,29.04,179.28,67.53,122.51,0.0,54.78,10,514.11,1.13,585.93,0.0,0,61.59,0.0,0.105,fresh_grad,0,"First job, 0-2 years experience",921.09,15.25
431.54,22,19.62,123.02,57.39,96.58,0.0,42.14,8,463.87,0.93,583.71,0.0,0,50.96,0.0,0.087,fresh_grad,0,"First job, 0-2 years experience",544.45,6.95
598.45,17,35.2,193.09,84.45,143.68,61.0,53.19,13,680.93,0.879,852.09,183.0,2,17.4,0.215,0.02,fresh_grad,1,"First job, 0-2 years experience",1147.42,36.93
614.51,26,23.64,178.94,78.55,146.16,64.04,63.85,4,485.45,1.266,624.68,192.13,2,0.0,0.308,0.0,fresh_grad,1,"First job, 0-2 years experience",663.07,51.47
199.5,10,19.95,56.87,26.98,46.3,72.78,20.31,20,535.64,0.372,730.76,218.34,1,0.45,0.299,0.001,fresh_grad,1,"First job, 0-2 years experience",564.7,26.13
745.41,26,28.67,215.68,100.64,148.7,113.91,75.1,4,600.43,1.241,717.89,341.74,2,0.0,0.476,0.0,fresh_grad,1,"First job, 0-2 years experience",805.51,64.37
269.22,14,19.23,71.82,38.54,54.99,0.0,28.82,16,471.59,0.571,622.51,0.0,0,44.16,0.0,0.071,fresh_grad,0,"First job, 0-2 years experience",536.39,7.25
97.13,3,32.38,32.24,12.47,20.53,0.0,10.07,27,610.0,0.159,753.42,0.0,0,94.77,0.0,0.126,fresh_grad,0,"First job, 0-2 years experience",980.38,5.44
432.2,16,27.01,131.85,50.82,102.18,0.0,46.39,14,673.53,0.642,873.65,0.0,0,101.9,0.0,0.117,fresh_grad,0,"First job, 0-2 years experience",737.79,4.22
467.77,24,19.49,147.35,66.36,109.49,98.92,43.89,6,436.67,1.071,612.07,296.77,2,0.0,0.485,0.0,fresh_grad,1,"First job, 0-2 years experience",584.5,58.47
488.96,18,27.16,150.22,60.07,101.06,83.12,51.8,12,561.1,0.871,683.37,249.35,2,0.0,0.365,0.0,fresh_grad,1,"First job, 0-2 years experience",769.03,43.72
468.33,13,36.03,142.79,60.15,100.41,135.42,50.69,17,609.52,0.768,815.79,406.27,3,0.0,0.498,0.0,fresh_grad,1,"First job, 0-2 years experience",1124.6,62.98
286.13,18,15.9,83.01,38.4,59.2,34.89,27.96,12,423.66,0.675,560.84,104.66,1,8.69,0.187,0.016,fresh_grad,1,"First job, 0-2 years experience",514.89,22.9
139.79,6,23.3,39.36,20.05,27.56,119.77,12.46,24,516.01,0.271,653.31,359.32,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",712.6,60.24
251.97,11,22.91,82.15,31.81,53.27,0.0,25.96,19,525.32,0.48,614.89,0.0,0,61.29,0.0,0.1,fresh_grad,0,"First job, 0-2 years experience",693.28,6.59
115.03,5,23.01,36.56,14.16,23.31,147.5,12.06,25,553.23,0.208,804.56,442.51,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",688.17,61.01
320.46,17,18.85,107.51,41.32,69.4,72.64,31.92,13,424.99,0.754,560.96,217.91,3,0.0,0.388,0.0,fresh_grad,1,"First job, 0-2 years experience",594.93,55.17
272.25,7,38.89,88.88,33.75,60.49,0.0,30.18,23,521.2,0.522,655.66,0.0,0,109.74,0.0,0.167,fresh_grad,0,"First job, 0-2 years experience",1337.92,2.67
615.36,28,21.98,177.19,75.03,120.95,75.76,56.61,2,424.04,1.451,541.12,227.27,2,0.0,0.42,0.0,fresh_grad,1,"First job, 0-2 years experience",669.59,66.55
576.11,28,20.58,179.88,78.6,121.39,0.0,55.16,2,476.87,1.208,553.98,0.0,0,23.11,0.0,0.042,fresh_grad,0,"First job, 0-2 years experience",625.42,22.88
28.2,1,28.2,9.33,3.34,6.13,118.98,2.85,29,492.65,0.057,649.01,356.95,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",978.78,66.51
973.48,28,34.77,287.26,117.17,237.34,0.0,96.12,2,700.21,1.39,784.67,0.0,0,129.99,0.0,0.166,fresh_grad,0,"First job, 0-2 years experience",1065.41,26.14
781.66,25,31.27,219.72,105.8,155.93,62.44,83.41,5,621.07,1.259,718.19,187.33,1,3.62,0.261,0.005,fresh_grad,1,"First job, 0-2 years experience",931.77,41.37
420.9,26,16.19,126.54,57.65,93.73,0.0,37.4,4,402.43,1.046,503.66,0.0,0,75.16,0.0,0.149,fresh_grad,0,"First job, 0-2 years experience",538.19,3.49
23.61,1,23.61,6.97,2.79,5.63,74.29,2.35,29,488.37,0.048,591.94,222.87,2,0.0,0.377,0.0,fresh_grad,1,"First job, 0-2 years experience",671.75,40.41
152.52,5,30.5,49.06,18.36,37.12,0.0,15.26,25,487.67,0.313,609.46,0.0,0,53.53,0.0,0.088,fresh_grad,0,"First job, 0-2 years experience",869.09,2.71
87.2,4,21.8,25.06,11.4,19.28,0.0,9.03,26,476.13,0.183,552.32,0.0,0,95.8,0.0,0.173,fresh_grad,0,"First job, 0-2 years experience",654.63,0.0
294.16,13,22.63,89.03,40.74,69.19,0.0,26.88,17,496.79,0.592,556.41,0.0,0,14.44,0.0,0.026,fresh_grad,0,"First job, 0-2 years experience",676.46,3.5
446.89,22,20.31,129.26,55.6,103.86,50.48,49.43,8,510.26,0.876,663.37,151.44,2,16.67,0.228,0.025,fresh_grad,1,"First job, 0-2 years experience",576.08,34.87
340.03,11,30.91,113.14,47.88,69.97,0.0,32.77,19,643.82,0.528,750.44,0.0,0,39.9,0.0,0.053,fresh_grad,0,"First job, 0-2 years experience",1037.3,2.98
120.29,6,20.05,37.26,15.29,23.49,39.41,11.15,24,437.24,0.275,509.15,118.24,2,2.11,0.232,0.004,fresh_grad,1,"First job, 0-2 years experience",637.67,30.7
43.91,1,43.91,14.08,6.2,8.91,0.0,4.22,29,692.01,0.063,891.37,0.0,0,95.35,0.0,0.107,fresh_grad,0,"First job, 0-2 years experience",1469.38,0.82
335.81,10,33.58,90.39,44.21,67.06,0.0,36.72,20,772.19,0.435,877.87,0.0,0,113.23,0.0,0.129,fresh_grad,0,"First job, 0-2 years experience",916.76,6.35
750.02,22,34.09,209.6,108.84,166.72,0.0,71.68,8,733.76,1.022,822.37,0.0,0,57.45,0.0,0.07,fresh_grad,0,"First job, 0-2 years experience",1062.79,10.08
377.05,13,29.0,103.62,49.06,89.05,0.0,41.07,17,687.08,0.549,764.02,0.0,0,23.9,0.0,0.031,fresh_grad,0,"First job, 0-2 years experience",811.49,10.69
694.9,20,34.74,233.14,87.31,164.7,0.0,66.63,10,796.42,0.873,896.54,0.0,0,68.82,0.0,0.077,fresh_grad,0,"First job, 0-2 years experience",1150.79,5.81
42.84,2,21.42,11.39,5.4,9.72,0.0,3.97,28,454.43,0.094,541.76,0.0,0,65.01,0.0,0.12,fresh_grad,0,"First job, 0-2 years experience",702.52,4.08
412.19,18,22.9,117.72,54.39,81.4,0.0,45.1,12,454.66,0.907,514.93,0.0,0,53.82,0.0,0.105,fresh_grad,0,"First job, 0-2 years experience",716.13,5.33
400.6,17,23.56,113.86,47.14,82.86,102.86,39.47,13,377.11,1.062,561.05,308.58,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",656.98,74.24
34.86,1,34.86,9.8,4.37,7.68,0.0,3.46,29,528.47,0.066,628.39,0.0,0,102.97,0.0,0.164,fresh_grad,0,"First job, 0-2 years experience",1069.43,7.27
794.44,29,27.39,223.66,104.37,167.41,80.03,88.83,1,618.48,1.285,817.38,240.09,2,0.87,0.294,0.001,fresh_grad,1,"First job, 0-2 years experience",891.31,51.38
308.83,11,28.08,84.56,35.61,74.34,118.73,30.64,19,614.35,0.503,876.36,356.19,3,0.0,0.406,0.0,fresh_grad,1,"First job, 0-2 years experience",782.32,64.52
157.47,3,52.49,45.93,20.85,34.25,0.0,17.54,27,628.23,0.251,686.1,0.0,0,70.57,0.0,0.103,fresh_grad,0,"First job, 0-2 years experience",1479.79,1.28
119.31,7,17.04,36.22,15.81,27.92,31.38,11.7,23,406.08,0.294,543.49,94.13,1,17.41,0.173,0.032,fresh_grad,1,"First job, 0-2 years experience",513.22,25.88
532.37,24,22.18,165.94,61.04,104.4,52.44,56.52,6,503.88,1.057,574.45,157.33,1,3.29,0.274,0.006,fresh_grad,1,"First job, 0-2 years experience",615.27,41.13
474.41,20,23.72,130.74,56.01,104.25,90.41,50.03,10,570.44,0.832,692.74,271.24,2,0.0,0.392,0.0,fresh_grad,1,"First job, 0-2 years experience",706.81,41.63
596.21,18,33.12,192.89,70.89,134.31,27.29,65.5,12,609.11,0.979,722.27,81.86,1,41.98,0.113,0.058,fresh_grad,1,"First job, 0-2 years experience",1026.14,25.79
372.95,15,24.86,116.51,48.73,83.08,0.0,40.77,15,469.45,0.794,583.45,0.0,0,93.66,0.0,0.161,fresh_grad,0,"First job, 0-2 years experience",753.26,0.0
709.01,24,29.54,195.39,82.11,139.64,0.0,63.53,6,618.38,1.147,808.3,0.0,0,6.37,0.0,0.008,fresh_grad,0,"First job, 0-2 years experience",929.19,13.5
591.12,20,29.56,195.95,72.56,135.13,0.0,65.4,10,617.45,0.957,691.43,0.0,0,20.87,0.0,0.03,fresh_grad,0,"First job, 0-2 years experience",833.66,12.32
150.67,6,25.11,41.63,19.62,35.81,0.0,15.1,24,505.12,0.298,631.76,0.0,0,93.92,0.0,0.149,fresh_grad,0,"First job, 0-2 years experience",753.12,6.7
292.73,7,41.82,79.24,35.52,68.63,85.14,32.03,23,721.21,0.406,847.92,255.43,2,0.0,0.301,0.0,fresh_grad,1,"First job, 0-2 years experience",1101.4,40.01
194.44,10,19.44,63.49,27.43,41.32,0.0,19.98,20,434.89,0.447,561.67,0.0,0,39.21,0.0,0.07,fresh_grad,0,"First job, 0-2 years experience",632.6,0.32
866.61,26,33.33,268.13,110.79,212.29,0.0,84.53,4,751.3,1.153,856.37,0.0,0,110.66,0.0,0.129,fresh_grad,0,"First job, 0-2 years experience",1096.47,17.86
575.22,21,27.39,193.21,71.93,130.83,85.93,62.69,9,648.1,0.888,831.44,257.79,2,0.0,0.31,0.0,fresh_grad,1,"First job, 0-2 years experience",823.33,36.23
264.4,8,33.05,80.6,31.83,57.22,0.0,27.6,22,772.79,0.342,890.46,0.0,0,93.49,0.0,0.105,fresh_grad,0,"First job, 0-2 years experience",1049.55,4.93
724.49,18,40.25,219.75,87.71,164.43,23.21,67.18,12,758.72,0.955,886.38,69.63,1,62.89,0.079,0.071,fresh_grad,1,"First job, 0-2 years experience",1246.89,20.3
663.39,21,31.59,218.78,86.73,143.07,51.61,69.98,9,520.3,1.275,652.54,154.83,2,12.55,0.237,0.019,fresh_grad,1,"First job, 0-2 years experience",978.2,52.36
290.86,9,32.32,93.31,39.46,68.28,0.0,30.63,21,532.9,0.546,601.73,0.0,0,2.71,0.0,0.005,fresh_grad,0,"First job, 0-2 years experience",854.61,8.3
137.65,3,45.88,36.36,16.82,28.97,32.82,15.12,27,752.64,0.183,890.22,98.46,1,43.18,0.111,0.049,fresh_grad,1,"First job, 0-2 years experience",1364.04,16.97
196.55,7,28.08,52.61,25.43,41.98,0.0,18.97,23,677.02,0.29,862.79,0.0,0,15.06,0.0,0.017,fresh_grad,0,"First job, 0-2 years experience",866.74,10.78
605.56,20,30.28,181.55,74.51,128.12,0.0,54.29,10,677.15,0.894,852.77,0.0,0,60.8,0.0,0.071,fresh_grad,0,"First job, 0-2 years experience",983.9,8.43
31.06,2,15.53,8.84,3.77,7.39,71.41,3.46,28,437.15,0.071,551.43,214.24,2,0.0,0.389,0.0,fresh_grad,1,"First job, 0-2 years experience",515.03,42.12
178.34,7,25.48,50.74,25.06,36.32,36.0,19.76,23,550.61,0.324,748.2,108.0,1,23.77,0.144,0.032,fresh_grad,1,"First job, 0-2 years experience",772.6,19.35
190.61,6,31.77,51.6,24.15,41.71,71.26,19.85,24,537.04,0.355,681.1,213.77,1,0.0,0.314,0.0,fresh_grad,1,"First job, 0-2 years experience",1050.8,28.33
100.47,5,20.09,30.2,11.77,24.55,108.75,9.68,25,591.99,0.17,835.47,326.26,2,0.0,0.391,0.0,fresh_grad,1,"First job, 0-2 years experience",572.57,40.39
709.5,26,27.29,200.4,88.77,151.62,0.0,65.57,4,646.25,1.098,775.42,0.0,0,8.0,0.0,0.01,fresh_grad,0,"First job, 0-2 years experience",781.35,7.33
129.82,7,18.55,36.95,15.7,28.7,99.29,14.5,23,402.35,0.323,588.7,297.87,2,0.0,0.506,0.0,fresh_grad,1,"First job, 0-2 years experience",580.37,49.82
526.91,28,18.82,152.94,68.36,116.75,0.0,50.87,2,381.47,1.381,504.67,0.0,0,3.89,0.0,0.008,fresh_grad,0,"First job, 0-2 years experience",559.88,28.93
53.39,2,26.69,17.53,6.95,11.94,0.0,5.53,28,568.7,0.094,706.85,0.0,0,22.18,0.0,0.031,fresh_grad,0,"First job, 0-2 years experience",823.04,1.77
531.59,19,27.98,157.9,74.75,112.94,0.0,53.79,11,699.19,0.76,866.46,0.0,0,49.12,0.0,0.057,fresh_grad,0,"First job, 0-2 years experience",779.1,13.03
255.22,10,25.52,71.06,31.73,51.33,68.48,27.19,20,611.32,0.417,723.18,205.45,2,3.68,0.284,0.005,fresh_grad,1,"First job, 0-2 years experience",724.3,36.63
527.55,16,32.97,151.35,61.28,111.43,0.0,50.91,14,548.4,0.962,694.79,0.0,0,63.39,0.0,0.091,fresh_grad,0,"First job, 0-2 years experience",1022.67,11.38
501.17,19,26.38,145.95,67.04,107.3,0.0,49.14,11,614.26,0.816,709.41,0.0,0,71.69,0.0,0.101,fresh_grad,0,"First job, 0-2 years experience",723.22,4.5
594.92,28,21.25,184.78,80.12,141.27,94.91,61.98,2,490.35,1.213,581.48,284.72,3,0.0,0.49,0.0,fresh_grad,1,"First job, 0-2 years experience",685.14,70.55
194.74,8,24.34,64.32,24.69,47.67,0.0,20.3,22,544.1,0.358,605.94,0.0,0,76.51,0.0,0.126,fresh_grad,0,"First job, 0-2 years experience",788.45,9.18
49.6,2,24.8,13.8,6.87,10.73,69.81,4.87,28,578.33,0.086,680.72,209.44,1,0.0,0.308,0.0,fresh_grad,1,"First job, 0-2 years experience",769.95,33.24
443.19,25,17.73,142.51,59.57,106.21,20.48,49.33,5,441.25,1.004,504.49,61.44,1,29.65,0.122,0.059,fresh_grad,1,"First job, 0-2 years experience",592.84,30.25
340.35,15,22.69,90.85,43.78,66.5,116.45,34.01,15,653.37,0.521,862.58,349.35,3,0.0,0.405,0.0,fresh_grad,1,"First job, 0-2 years experience",651.38,53.19
626.12,21,29.82,200.71,74.47,132.49,100.63,66.06,9,639.81,0.979,859.55,301.88,3,0.0,0.351,0.0,fresh_grad,1,"First job, 0-2 years experience",834.58,54.49
598.33,25,23.93,181.51,69.6,138.85,0.0,63.94,5,445.77,1.342,532.39,0.0,0,69.93,0.0,0.131,fresh_grad,0,"First job, 0-2 years experience",716.98,16.25
332.16,14,23.73,91.15,40.72,77.23,0.0,32.77,16,517.57,0.642,600.77,0.0,0,95.38,0.0,0.159,fresh_grad,0,"First job, 0-2 years experience",783.56,0.11
679.13,23,29.53,196.25,89.29,133.87,81.32,64.34,7,653.99,1.038,751.76,243.97,2,0.0,0.325,0.0,fresh_grad,1,"First job, 0-2 years experience",955.69,43.94
467.56,24,19.48,140.47,61.03,108.31,0.0,51.0,6,449.54,1.04,572.01,0.0,0,29.1,0.0,0.051,fresh_grad,0,"First job, 0-2 years experience",649.19,13.04
153.69,5,30.74,43.13,17.64,37.32,0.0,16.41,25,750.98,0.205,818.41,0.0,0,40.98,0.0,0.05,fresh_grad,0,"First job, 0-2 years experience",895.79,0.59
36.69,2,18.35,10.72,5.11,7.89,100.02,3.98,28,514.87,0.071,664.64,300.07,2,0.0,0.451,0.0,fresh_grad,1,"First job, 0-2 years experience",595.34,45.58
519.35,13,39.95,144.61,59.96,127.34,0.0,55.09,17,651.56,0.797,852.98,0.0,0,13.9,0.0,0.016,fresh_grad,0,"First job, 0-2 years experience",1223.21,6.14
352.81,12,29.4,101.79,48.72,82.37,72.38,38.91,18,721.25,0.489,847.75,217.14,2,2.8,0.256,0.003,fresh_grad,1,"First job, 0-2 years experience",957.8,32.71
246.24,10,24.62,67.87,31.16,57.91,140.85,23.05,20,541.01,0.455,768.26,422.54,3,0.0,0.55,0.0,fresh_grad,1,"First job, 0-2 years experience",717.27,63.49
201.31,6,33.55,54.28,24.55,41.74,50.1,22.03,24,538.88,0.374,685.41,150.29,1,18.7,0.219,0.027,fresh_grad,1,"First job, 0-2 years experience",1042.62,30.56
57.25,3,19.08,16.99,6.98,11.39,0.0,6.07,27,468.26,0.122,521.19,0.0,0,83.07,0.0,0.159,fresh_grad,0,"First job, 0-2 years experience",528.95,4.3
676.98,25,27.08,206.47,93.09,145.24,0.0,60.09,5,799.8,0.846,895.75,0.0,0,33.4,0.0,0.037,fresh_grad,0,"First job, 0-2 years experience",813.69,10.91
480.4,23,20.89,133.68,55.75,98.5,85.2,46.99,7,560.84,0.857,764.27,255.6,2,0.0,0.334,0.0,fresh_grad,1,"First job, 0-2 years experience",676.82,41.11
774.97,30,25.83,213.66,109.8,153.38,0.0,75.75,0,587.04,1.32,734.39,0.0,0,132.04,0.0,0.18,fresh_grad,0,"First job, 0-2 years experience",842.76,23.09
553.09,27,20.48,150.34,78.95,116.13,63.29,53.88,3,429.52,1.288,578.7,189.86,1,0.0,0.328,0.0,fresh_grad,1,"First job, 0-2 years experience",649.26,46.24
527.05,14,37.65,169.93,71.76,107.76,0.0,47.46,16,656.45,0.803,819.35,0.0,0,31.07,0.0,0.038,fresh_grad,0,"First job, 0-2 years experience",1073.39,0.0
62.93,2,31.47,17.54,8.1,14.32,0.0,5.62,28,764.16,0.082,869.95,0.0,0,112.79,0.0,0.13,fresh_grad,0,"First job, 0-2 years experience",1066.58,6.91
69.1,1,69.1,19.37,9.54,15.84,0.0,7.72,29,524.07,0.132,607.3,0.0,0,45.69,0.0,0.075,fresh_grad,0,"First job, 0-2 years experience",2212.52,6.21
103.81,2,51.91,31.97,11.93,22.87,57.47,9.23,28,467.85,0.222,607.52,172.42,2,1.76,0.284,0.003,fresh_grad,1,"First job, 0-2 years experience",1559.5,38.84
556.61,18,30.92,171.14,71.33,114.14,0.0,53.1,12,670.43,0.83,857.89,0.0,0,100.54,0.0,0.117,fresh_grad,0,"First job, 0-2 years experience",989.76,11.94
606.23,17,35.66,166.41,88.24,119.95,45.71,57.25,13,659.81,0.919,873.89,137.13,1,64.23,0.157,0.074,fresh_grad,1,"First job, 0-2 years experience",1087.65,25.53
489.26,23,21.27,146.0,63.4,114.8,0.0,45.32,7,447.29,1.094,538.63,0.0,0,94.09,0.0,0.175,fresh_grad,0,"First job, 0-2 years experience",662.82,5.86
530.07,23,23.05,174.08,73.95,117.09,101.85,50.09,7,550.2,0.963,748.57,305.54,2,0.0,0.408,0.0,fresh_grad,1,"First job, 0-2 years experience",696.54,46.67
372.8,14,26.63,104.57,51.42,72.89,15.11,41.64,16,487.01,0.765,618.41,45.32,1,11.93,0.073,0.019,fresh_grad,1,"First job, 0-2 years experience",775.46,14.33
866.93,28,30.96,250.4,110.45,200.74,75.63,95.57,2,562.08,1.542,663.21,226.88,3,0.0,0.342,0.0,fresh_grad,1,"First job, 0-2 years experience",972.73,73.0
318.74,10,31.87,99.46,43.95,75.93,0.0,35.04,20,545.87,0.584,628.92,0.0,0,31.5,0.0,0.05,fresh_grad,0,"First job, 0-2 years experience",1007.7,3.0
933.52,29,32.19,306.09,123.57,206.58,0.0,83.34,1,714.06,1.307,832.5,0.0,0,80.85,0.0,0.097,fresh_grad,0,"First job, 0-2 years experience",1005.56,22.3
333.68,13,25.67,100.77,38.52,69.89,78.58,34.96,17,584.39,0.571,776.26,235.75,2,0.0,0.304,0.0,fresh_grad,1,"First job, 0-2 years experience",813.65,38.71
533.88,27,19.77,169.72,63.8,109.77,110.17,46.99,3,524.0,1.019,696.01,330.5,3,0.0,0.475,0.0,fresh_grad,1,"First job, 0-2 years experience",581.58,58.52
356.36,18,19.8,106.77,46.79,70.99,72.5,34.27,12,481.97,0.739,593.6,217.51,2,0.0,0.366,0.0,fresh_grad,1,"First job, 0-2 years experience",552.74,38.84
110.33,4,27.58,35.77,12.82,27.0,64.11,12.07,26,708.19,0.156,825.15,192.32,1,28.71,0.233,0.035,fresh_grad,1,"First job, 0-2 years experience",756.43,22.24
619.01,23,26.91,188.64,80.51,130.97,77.13,57.01,7,695.9,0.89,813.34,231.38,2,3.21,0.284,0.004,fresh_grad,1,"First job, 0-2 years experience",866.03,42.16
19.61,1,19.61,5.52,2.49,4.75,0.0,1.99,29,490.0,0.04,630.12,0.0,0,64.37,0.0,0.102,fresh_grad,0,"First job, 0-2 years experience",549.8,4.45
697.78,18,38.77,220.22,83.32,149.93,0.0,68.83,12,677.81,1.029,870.45,0.0,0,154.89,0.0,0.178,fresh_grad,0,"First job, 0-2 years experience",1118.43,11.66
15.61,1,15.61,4.97,2.22,3.6,48.94,1.45,29,540.53,0.029,634.25,146.83,1,3.92,0.232,0.006,fresh_grad,1,"First job, 0-2 years experience",485.55,29.32
784.84,30,26.16,243.05,104.44,171.51,16.05,81.86,0,586.16,1.339,755.19,48.16,1,24.64,0.064,0.033,fresh_grad,1,"First job, 0-2 years experience",852.22,35.33
201.32,8,25.17,58.15,27.62,41.88,49.72,21.67,22,529.57,0.38,620.59,149.16,1,11.56,0.24,0.019,fresh_grad,1,"First job, 0-2 years experience",814.42,21.65
650.24,29,22.42,188.51,81.81,128.91,0.0,62.67,1,450.72,1.443,521.87,0.0,0,9.53,0.0,0.018,fresh_grad,0,"First job, 0-2 years experience",722.3,28.55
790.35,26,30.4,233.79,97.46,173.68,0.0,78.03,4,673.75,1.173,876.96,0.0,0,35.69,0.0,0.041,fresh_grad,0,"First job, 0-2 years experience",844.64,15.41
132.78,4,33.19,36.59,17.12,29.07,58.88,13.16,26,525.46,0.253,657.98,176.63,2,5.84,0.268,0.009,fresh_grad,1,"First job, 0-2 years experience",1038.18,38.98
20.13,1,20.13,6.63,2.75,4.14,0.0,1.91,29,666.58,0.03,756.98,0.0,0,31.64,0.0,0.042,fresh_grad,0,"First job, 0-2 years experience",663.98,7.72
717.97,18,39.89,190.73,85.32,151.79,0.0,75.13,12,743.1,0.966,835.77,0.0,0,23.35,0.0,0.028,fresh_grad,0,"First job, 0-2 years experience",1146.06,11.19
309.04,10,30.9,92.71,44.35,60.05,84.88,30.87,20,613.96,0.503,719.02,254.63,2,0.0,0.354,0.0,fresh_grad,1,"First job, 0-2 years experience",950.04,41.92
496.88,24,20.7,145.81,71.94,120.41,0.0,55.49,6,440.12,1.129,569.3,0.0,0,41.55,0.0,0.073,fresh_grad,0,"First job, 0-2 years experience",696.53,17.33
896.28,28,32.01,249.44,125.33,197.28,59.61,98.32,2,652.31,1.374,808.01,178.82,1,21.78,0.221,0.027,fresh_grad,1,"First job, 0-2 years experience",955.88,46.07
274.8,10,27.48,84.85,36.25,59.41,47.43,24.73,20,488.16,0.563,614.72,142.29,1,21.73,0.231,0.035,fresh_grad,1,"First job, 0-2 years experience",818.2,26.0
342.5,21,16.31,109.34,40.89,74.63,77.35,35.85,9,381.04,0.899,531.34,232.06,2,0.0,0.437,0.0,fresh_grad,1,"First job, 0-2 years experience",493.36,47.82
29.31,1,29.31,8.09,3.56,6.79,20.7,2.93,29,700.63,0.042,803.87,62.1,1,96.96,0.077,0.121,fresh_grad,1,"First job, 0-2 years experience",918.93,20.09
47.47,2,23.73,13.88,5.96,9.9,0.0,4.68,28,456.33,0.104,531.9,0.0,0,16.7,0.0,0.031,fresh_grad,0,"First job, 0-2 years experience",808.5,9.31
536.15,22,24.37,145.13,76.49,125.69,0.0,54.03,8,511.17,1.049,666.5,0.0,0,94.56,0.0,0.142,fresh_grad,0,"First job, 0-2 years experience",759.49,15.74
383.78,22,17.44,108.3,48.94,92.63,66.48,36.85,8,437.23,0.878,560.36,199.45,1,0.0,0.356,0.0,fresh_grad,1,"First job, 0-2 years experience",508.88,30.61
818.61,27,30.32,216.51,97.66,197.16,0.0,72.2,3,701.43,1.167,769.9,0.0,0,82.95,0.0,0.108,fresh_grad,0,"First job, 0-2 years experience",838.5,16.86
783.18,23,34.05,211.78,113.72,186.65,0.0,74.42,7,585.47,1.338,745.01,0.0,0,6.78,0.0,0.009,fresh_grad,0,"First job, 0-2 years experience",1036.77,24.68
814.55,28,29.09,239.34,108.54,182.74,70.2,73.72,2,598.94,1.36,736.84,210.59,1,1.6,0.286,0.002,fresh_grad,1,"First job, 0-2 years experience",883.75,45.72
502.93,27,18.63,155.01,64.97,106.39,97.02,55.29,3,466.06,1.079,624.0,291.05,2,0.0,0.466,0.0,fresh_grad,1,"First job, 0-2 years experience",530.79,55.11
